TF,Target
YBX1,INTS2
YBX1,MTUS1
YBX1,RPTOR
YBX1,CASKIN1
YBX1,RGAG1
YBX1,HACE1
YBX1,TBC1D14
YBX1,MIB1
YBX1,SORCS2
YBX1,WDR35
YBX1,IGSF9
YBX1,NCEH1
YBX1,SEMA6A
YBX1,STAMBPL1
YBX1,KLHL14
YBX1,SIPA1L2
YBX1,ARHGAP20
YBX1,4-Mar
YBX1,PCDH10
YBX1,PREX1
YBX1,DIP2B
YBX1,TSHZ3
YBX1,VPS18
YBX1,STIM2
YBX1,ZFAT
YBX1,DPP10
YBX1,LRRN1
YBX1,CCDC146
YBX1,MYH7B
YBX1,POGK
YBX1,USP28
YBX1,KIAA1522
YBX1,PHF12
YBX1,KIAA1530
YBX1,CALCOCO1
YBX1,PHRF1
YBX1,RDH14
YBX1,EPB41L5
YBX1,RNF213
YBX1,ZBTB26
YBX1,CACHD1
YBX1,LRRC4C
YBX1,GBA2
YBX1,WDFY4
YBX1,DENND1A
YBX1,SEMA4G
YBX1,PRX
YBX1,METTL14
YBX1,EPG5
YBX1,WDR19
YBX1,ZFYVE28
YBX1,SCUBE2
YBX1,FAM5B
YBX1,GATAD1
YBX1,KIAA1967
YBX1,GRHL3
YBX1,HMHB1
YBX1,C6orf47
YBX1,CATSPERG
YBX1,ZP4
YBX1,SLC4A5
YBX1,CADM3
YBX1,SLC46A2
YBX1,NGB
YBX1,NEUROD4
YBX1,SQRDL
YBX1,MS4A7
YBX1,RHOU
YBX1,NLRC4
YBX1,CREBZF
YBX1,C9orf80
YBX1,JAM2
YBX1,LY6G5B
YBX1,ARHGAP22
YBX1,SELK
YBX1,FAM60A
YBX1,RBM25
YBX1,MID1IP1
YBX1,MYOZ1
YBX1,PRM3
YBX1,IL22RA1
YBX1,HIVEP3
YBX1,MESDC1
YBX1,CACNG7
YBX1,CACNG6
YBX1,PRDM13
YBX1,PLEKHA1
YBX1,SCPEP1
YBX1,SENP2
YBX1,ALOXE3
YBX1,GNB4
YBX1,ZNF350
YBX1,LGR6
YBX1,GPBP1L1
YBX1,C12orf10
YBX1,SLC25A19
YBX1,EDA2R
YBX1,TGIF2
YBX1,CDH26
YBX1,BPESC1
YBX1,BACH2
YBX1,ELOVL5
YBX1,SLC5A7
YBX1,HAPLN2
YBX1,TRMT11
YBX1,MRPS35
YBX1,CCDC90B
YBX1,HPSE2
YBX1,NYX
YBX1,C2orf43
YBX1,ELAC2
YBX1,ALX4
YBX1,RINT1
YBX1,SCOC
YBX1,PROK2
YBX1,PAPPA2
YBX1,EEFSEC
YBX1,ZFAND3
YBX1,ABHD4
YBX1,MRPL17
YBX1,PIEZO2
YBX1,SH2D4A
YBX1,FAM111A
YBX1,DUSP21
YBX1,MANBAL
YBX1,GPATCH3
YBX1,SLC17A9
YBX1,ELMO2
YBX1,TNN
YBX1,ZNF335
YBX1,MRPS14
YBX1,ZNF667
YBX1,DMRTC1
YBX1,DMRTB1
YBX1,CLSPN
YBX1,NEUROG2
YBX1,FIGNL1
YBX1,MYO1G
YBX1,NPAS3
YBX1,CDH23
YBX1,CLSTN2
YBX1,EPB41L4A
YBX1,PARVG
YBX1,NPFFR1
YBX1,MOAP1
YBX1,TMBIM1
YBX1,RRAGC
YBX1,NOD2
YBX1,TINAGL1
YBX1,LIN7B
YBX1,XYLT2
YBX1,IFIH1
YBX1,OSGEPL1
YBX1,DPEP2
YBX1,DPEP3
YBX1,EDDM3B
YBX1,DNAJC1
YBX1,ROBO3
YBX1,ABCG8
YBX1,ZNF323
YBX1,NOC3L
YBX1,FBRS
YBX1,LMBR1
YBX1,AZI2
YBX1,HIF3A
YBX1,SIL1
YBX1,IKZF4
YBX1,CHST8
YBX1,ZMAT3
YBX1,GMCL1
YBX1,MPP5
YBX1,HHIP
YBX1,CDH24
YBX1,CDH22
YBX1,WBSCR17
YBX1,KLHL25
YBX1,TMEM168
YBX1,DCLRE1C
YBX1,POLR1E
YBX1,ACTR6
YBX1,MRPS25
YBX1,CPEB1
YBX1,TEKT3
YBX1,NDST4
YBX1,MOSPD3
YBX1,PLA2G2F
YBX1,TMPRSS3
YBX1,COPS7B
YBX1,NUCKS1
YBX1,UNKL
YBX1,METTL17
YBX1,MFSD1
YBX1,LPPR2
YBX1,ATPAF1
YBX1,TNS3
YBX1,FAM160B2
YBX1,FAM59A
YBX1,ZNF574
YBX1,MEAF6
YBX1,ENGASE
YBX1,C11orf1
YBX1,FNDC3B
YBX1,MTHFSD
YBX1,CERK
YBX1,AEN
YBX1,RBM15
YBX1,GINS3
YBX1,TBC1D15
YBX1,LMF1
YBX1,RABL5
YBX1,IL25
YBX1,FBXL17
YBX1,GNPNAT1
YBX1,ISL2
YBX1,SPATA20
YBX1,AGXT2L1
YBX1,TUT1
YBX1,ARMCX5
YBX1,CDCP1
YBX1,PAPOLG
YBX1,C12orf43
YBX1,LPIN3
YBX1,RANBP17
YBX1,CCDC71
YBX1,CENPH
YBX1,MRPS15
YBX1,MRPS5
YBX1,MRPL38
YBX1,MRPL1
YBX1,RAPH1
YBX1,TMEM237
YBX1,UPF3B
YBX1,ZSWIM4
YBX1,ZNF649
YBX1,UBE2Z
YBX1,CAPRIN2
YBX1,KCTD14
YBX1,TMEM108
YBX1,CYP4F12
YBX1,SLC2A11
YBX1,MTMR9
YBX1,COLEC11
YBX1,PRR14
YBX1,GDAP1L1
YBX1,TMEM106C
YBX1,AHNAK
YBX1,ZNF655
YBX1,SPATA5L1
YBX1,ERI3
YBX1,C19orf50
YBX1,ALG8
YBX1,PRRG3
YBX1,TMEM109
YBX1,C2orf49
YBX1,C11orf48
YBX1,SLC25A23
YBX1,C19orf42
YBX1,METTL22
YBX1,CARD14
YBX1,RNF26
YBX1,MAPKAP1
YBX1,MMP28
YBX1,ZSCAN5A
YBX1,GDPD3
YBX1,PLEKHF1
YBX1,NOL12
YBX1,C7orf23
YBX1,LENG1
YBX1,THTPA
YBX1,EFHD2
YBX1,TTPAL
YBX1,IRX3
YBX1,ZNF557
YBX1,ZXDC
YBX1,BHLHE41
YBX1,HMGN5
YBX1,BCL2L14
YBX1,ZBED2
YBX1,C17orf62
YBX1,HAUS3
YBX1,C16orf53
YBX1,OR2A4
YBX1,NKAIN1
YBX1,EPS8L3
YBX1,RNF128
YBX1,MRPL24
YBX1,MUL1
YBX1,PGBD5
YBX1,ACSS3
YBX1,CCNJL
YBX1,NDNF
YBX1,SH3TC2
YBX1,EFCAB1
YBX1,AKIRIN1
YBX1,RHBDF2
YBX1,ARHGAP10
YBX1,C3orf52
YBX1,NLRX1
YBX1,VTCN1
YBX1,ZDHHC14
YBX1,LINC00341
YBX1,ZNF322
YBX1,MANEA
YBX1,GALNT12
YBX1,ZMAT4
YBX1,PRKRIP1
YBX1,MORC4
YBX1,IPO4
YBX1,NPEPL1
YBX1,VPS37B
YBX1,SUV39H2
YBX1,ZNF768
YBX1,THAP9
YBX1,WDR59
YBX1,LIN28A
YBX1,SH3D21
YBX1,NARS2
YBX1,KCTD17
YBX1,C17orf42
YBX1,ZFAND1
YBX1,DHRS12
YBX1,C15orf29
YBX1,IQCA1
YBX1,LRRC31
YBX1,RERGL
YBX1,ZNF665
YBX1,GSDMD
YBX1,VASH2
YBX1,TTC21B
YBX1,AGMAT
YBX1,NIPAL2
YBX1,TLE6
YBX1,CATSPERB
YBX1,JMJD5
YBX1,GEMIN6
YBX1,TMC5
YBX1,NHEJ1
YBX1,AGBL2
YBX1,ZBTB3
YBX1,FAM124B
YBX1,ZDHHC11
YBX1,RNF122
YBX1,C7orf63
YBX1,TMEM180
YBX1,PDZD3
YBX1,SNX22
YBX1,RBFA
YBX1,CBLL1
YBX1,NUDT18
YBX1,RABEP2
YBX1,THSD4
YBX1,CCDC134
YBX1,PODNL1
YBX1,ZNF671
YBX1,ATP8B4
YBX1,RPP21
YBX1,ZNF613
YBX1,NUP85
YBX1,PYROXD1
YBX1,ACTR5
YBX1,TCEAL4
YBX1,ADM2
YBX1,SPEF2
YBX1,GRRP1
YBX1,MAP6D1
YBX1,DOK3
YBX1,SLC35E1
YBX1,C10orf95
YBX1,DHDDS
YBX1,C10orf81
YBX1,PAQR6
YBX1,DENND1C
YBX1,PHF17
YBX1,DENND2D
YBX1,DNAJC22
YBX1,SCD5
YBX1,ATAT1
YBX1,C7orf58
YBX1,GRHL2
YBX1,TTC26
YBX1,OBFC1
YBX1,AGPAT4-IT1
YBX1,PCNXL2
YBX1,C10orf88
YBX1,PHC3
YBX1,FAM188A
YBX1,NRSN2
YBX1,PANK2
YBX1,FBXL18
YBX1,SEMA6D
YBX1,ZNF556
YBX1,CSRNP3
YBX1,TRPM3
YBX1,FAM106A
YBX1,PGAP1
YBX1,C6orf208
YBX1,CCDC15
YBX1,FLJ14107
YBX1,ZNF614
YBX1,VCPIP1
YBX1,CCDC33
YBX1,C6orf97
YBX1,RPF1
YBX1,FRAS1
YBX1,ASRGL1
YBX1,CENPT
YBX1,EDC3
YBX1,NAA15
YBX1,MOGAT2
YBX1,C16orf59
YBX1,C10orf57
YBX1,FUZ
YBX1,HKDC1
YBX1,OPA3
YBX1,ALPK1
YBX1,RAB11FIP1
YBX1,NUBPL
YBX1,RUFY1
YBX1,C17orf70
YBX1,PIGZ
YBX1,ELL3
YBX1,KIAA1539
YBX1,EDEM3
YBX1,CDK5RAP3
YBX1,PLEKHO2
YBX1,MED28
YBX1,EPC1
YBX1,CPEB4
YBX1,ZKSCAN3
YBX1,CXXC4
YBX1,SP6
YBX1,CCDC68
YBX1,WNT10A
YBX1,KCNIP4
YBX1,TRAF3IP3
YBX1,REEP4
YBX1,COASY
YBX1,RNF39
YBX1,PDCD1LG2
YBX1,CD276
YBX1,SLC19A3
YBX1,ESX1
YBX1,TMEM22
YBX1,SRCIN1
YBX1,KIAA1683
YBX1,ARHGAP39
YBX1,SLC44A4
YBX1,THUMPD2
YBX1,TMEM121
YBX1,ITIH5
YBX1,STARD5
YBX1,B9D2
YBX1,CYB5B
YBX1,COL18A1
YBX1,APOL4
YBX1,APOL3
YBX1,TAS1R2
YBX1,SH3BP5L
YBX1,SETD7
YBX1,KIAA1715
YBX1,EGFL8
YBX1,ILKAP
YBX1,TMPRSS5
YBX1,TUBB1
YBX1,WNT5B
YBX1,SLC2A10
YBX1,KCNH6
YBX1,COLEC12
YBX1,OR6K2
YBX1,OR2G3
YBX1,SYNC
YBX1,HM13
YBX1,GDPD5
YBX1,FBXO38
YBX1,VOPP1
YBX1,C15orf44
YBX1,LMAN2L
YBX1,NDEL1
YBX1,CSRNP2
YBX1,MIR600HG
YBX1,GFOD2
YBX1,CDADC1
YBX1,URM1
YBX1,FAM83D
YBX1,NIPA2
YBX1,TMEM163
YBX1,ACSBG2
YBX1,ITM2C
YBX1,KAZALD1
YBX1,SHCBP1L
YBX1,CCNL2
YBX1,ISCA1
YBX1,PPP1R14C
YBX1,TRIM7
YBX1,ADAMTS10
YBX1,SPACA1
YBX1,SPRY4
YBX1,KRTAP1-3
YBX1,TMEM14B
YBX1,MED25
YBX1,HYI
YBX1,QTRT1
YBX1,SLC25A28
YBX1,PCDH11Y
YBX1,PITPNM3
YBX1,ELOVL3
YBX1,ADPGK
YBX1,SH3BGRL3
YBX1,GSG1
YBX1,SLC25A31
YBX1,APH1B
YBX1,GLT8D2
YBX1,ARHGAP24
YBX1,PLVAP
YBX1,TTC25
YBX1,AIF1L
YBX1,RILP
YBX1,GPR101
YBX1,TAAR8
YBX1,AKR1E2
YBX1,RASSF5
YBX1,CCM2
YBX1,C18orf21
YBX1,FAM103A1
YBX1,FAM107B
YBX1,FAM167A
YBX1,DYNLRB2
YBX1,DYNLRB1
YBX1,TLN2
YBX1,MS4A8B
YBX1,SESN2
YBX1,CD99L2
YBX1,ESPN
YBX1,FAM57B
YBX1,INHBE
YBX1,SLC25A18
YBX1,MARVELD1
YBX1,GRWD1
YBX1,L3MBTL2
YBX1,TAS1R3
YBX1,ARMC10
YBX1,ESYT3
YBX1,SYT16
YBX1,FSD1L
YBX1,RSPH3
YBX1,TBC1D10A
YBX1,MRO
YBX1,CDCA7
YBX1,TSPAN10
YBX1,SLC25A2
YBX1,TTLL2
YBX1,KRTAP3-1
YBX1,KRTAP9-2
YBX1,KRTAP9-3
YBX1,STK40
YBX1,C10orf11
YBX1,IMMP2L
YBX1,CCDC8
YBX1,REG4
YBX1,KREMEN1
YBX1,TMPRSS13
YBX1,B3GNT5
YBX1,WDR54
YBX1,GPR98
YBX1,TMEM222
YBX1,C1orf49
YBX1,NSRP1
YBX1,ARL6
YBX1,USP44
YBX1,ZNF394
YBX1,FAM161A
YBX1,PPP1R1B
YBX1,RPF2
YBX1,GTF2IRD2
YBX1,ASCC2
YBX1,ANTXR1
YBX1,LOXL4
YBX1,POLR1B
YBX1,SLA2
YBX1,FAR1
YBX1,TXNDC2
YBX1,MEX3B
YBX1,RGPD5
YBX1,TMEM191A
YBX1,FYTTD1
YBX1,CAMKK1
YBX1,SLC37A3
YBX1,FBXW9
YBX1,C9orf64
YBX1,POLDIP3
YBX1,YIPF4
YBX1,COQ5
YBX1,RNF135
YBX1,TMEM79
YBX1,NTPCR
YBX1,CAPNS2
YBX1,GINS4
YBX1,C6orf125
YBX1,VPS25
YBX1,TMEM107
YBX1,C3orf26
YBX1,ZNF414
YBX1,ELOF1
YBX1,MKI67IP
YBX1,C5orf32
YBX1,C15orf48
YBX1,PROK1
YBX1,RAB11FIP4
YBX1,MAML2
YBX1,ZNF333
YBX1,ZNF512
YBX1,PHYHIPL
YBX1,NEURL4
YBX1,MEGF11
YBX1,MEGF10
YBX1,SPIRE2
YBX1,CNFN
YBX1,ACRBP
YBX1,SRRM4
YBX1,C21orf67
YBX1,KBTBD8
YBX1,TMEM185A
YBX1,GNPTG
YBX1,PARD6B
YBX1,NT5C1A
YBX1,NTNG2
YBX1,IL1F10
YBX1,DGAT2
YBX1,EBPL
YBX1,SPZ1
YBX1,GHRLOS2
YBX1,RNASE7
YBX1,MYPN
YBX1,RETNLB
YBX1,HES7
YBX1,USP32
YBX1,SLC9A7
YBX1,ACCS
YBX1,C9orf24
YBX1,FAM71F1
YBX1,ABHD1
YBX1,MYO18B
YBX1,LNX1
YBX1,USP30
YBX1,FUT10
YBX1,B3GNT9
YBX1,ZNF577
YBX1,EFCAB4B
YBX1,SUV420H2
YBX1,LINC00467
YBX1,PYROXD2
YBX1,C19orf48
YBX1,PLCD4
YBX1,PPAPDC3
YBX1,FCRLA
YBX1,C6orf105
YBX1,HPDL
YBX1,ZNF503
YBX1,KLHL22
YBX1,MINA
YBX1,ZNF514
YBX1,MFSD2A
YBX1,RPUSD4
YBX1,ZDHHC12
YBX1,ADO
YBX1,FAM73B
YBX1,TMTC4
YBX1,NFATC2IP
YBX1,ZNF341
YBX1,C9orf3
YBX1,TMEM87B
YBX1,ZNF382
YBX1,ATOH8
YBX1,ZNF587
YBX1,CIRH1A
YBX1,ALG10
YBX1,ZNF566
YBX1,LOC84931
YBX1,ATG4C
YBX1,HSH2D
YBX1,LTV1
YBX1,TNS4
YBX1,MICALCL
YBX1,MPND
YBX1,RELT
YBX1,SYTL1
YBX1,JUB
YBX1,ALKBH6
YBX1,IGSF21
YBX1,PNMA6A
YBX1,C1orf94
YBX1,MFSD5
YBX1,FAM83A
YBX1,ARHGAP19
YBX1,C12orf62
YBX1,RERG
YBX1,COL27A1
YBX1,LGALS12
YBX1,ZCCHC3
YBX1,FAM40A
YBX1,NKD1
YBX1,ZIC5
YBX1,CCNB3
YBX1,CABS1
YBX1,STON2
YBX1,LRRCC1
YBX1,ZFHX2
YBX1,TSPYL5
YBX1,DIXDC1
YBX1,ZNF518B
YBX1,SSH2
YBX1,GFM1
YBX1,DNAJC5B
YBX1,MBD3L1
YBX1,RRP36
YBX1,UMODL1
YBX1,WNT3A
YBX1,NAV1
YBX1,NAV2
YBX1,ABCC10
YBX1,FAM125B
YBX1,KLHL6
YBX1,AQP10
YBX1,C3orf15
YBX1,TPD52L3
YBX1,SLAMF9
YBX1,KBTBD6
YBX1,PAPLN
YBX1,KIR3DX1
YBX1,FAM181A
YBX1,CCDC120
YBX1,LACRT
YBX1,PHLDB2
YBX1,KCNH7
YBX1,TSPAN18
YBX1,SYS1
YBX1,ZSWIM1
YBX1,UCN2
YBX1,KLHL13
YBX1,TGIF2LX
YBX1,ZNF616
YBX1,CCDC97
YBX1,THAP3
YBX1,C15orf42
YBX1,MED30
YBX1,TMEM41A
YBX1,ATP6V1E2
YBX1,BMF
YBX1,C12orf23
YBX1,YIF1B
YBX1,SHF
YBX1,C1orf201
YBX1,ZNF700
YBX1,STARD13
YBX1,TGIF2LY
YBX1,LRRC16B
YBX1,PPP1R3E
YBX1,SEC11C
YBX1,FAM104B
YBX1,PAGE5
YBX1,ANGEL2
YBX1,TMEM55B
YBX1,ZNF598
YBX1,HN1L
YBX1,TRIM41
YBX1,ESAM
YBX1,DHX57
YBX1,CREB3L1
YBX1,CERS5
YBX1,CCDC34
YBX1,TMEM67
YBX1,NUP210L
YBX1,SLC39A13
YBX1,BOD1
YBX1,C19orf6
YBX1,LRP5L
YBX1,ANKRD40
YBX1,SESTD1
YBX1,CCDC74B
YBX1,XRCC6BP1
YBX1,ISX
YBX1,COL23A1
YBX1,FAM113B
YBX1,RSAD2
YBX1,UBXN11
YBX1,SLFN11
YBX1,RASL10B
YBX1,DEPDC7
YBX1,BOC
YBX1,SYT12
YBX1,C22orf32
YBX1,KIAA1919
YBX1,NEK9
YBX1,CABLES1
YBX1,FAM55C
YBX1,CHMP7
YBX1,ALKBH8
YBX1,CALML4
YBX1,MARVELD3
YBX1,RFT1
YBX1,TTC5
YBX1,TIMD4
YBX1,NDUFAF2
YBX1,ARRDC4
YBX1,CXorf40A
YBX1,ZNF300
YBX1,MYOZ3
YBX1,C19orf20
YBX1,MCART1
YBX1,TTC30A
YBX1,DSEL
YBX1,MTG1
YBX1,RCSD1
YBX1,ZNF461
YBX1,ZNF585B
YBX1,CAPN13
YBX1,CRB3
YBX1,SPSB4
YBX1,ACPL2
YBX1,CHMP4C
YBX1,SPECC1
YBX1,ASB16
YBX1,ZNF764
YBX1,TMEM183A
YBX1,BPIFB1
YBX1,SHKBP1
YBX1,CCDC102A
YBX1,ADAMTSL1
YBX1,B3GNT7
YBX1,COQ10A
YBX1,DMKN
YBX1,NAPRT1
YBX1,KCNG4
YBX1,C1orf158
YBX1,HAUS8
YBX1,OPALIN
YBX1,LOC93432
YBX1,ANUBL1
YBX1,WDR67
YBX1,MRFAP1
YBX1,TJAP1
YBX1,MYOCD
YBX1,CGB5
YBX1,CADPS2
YBX1,ACRC
YBX1,ACTR8
YBX1,PIGS
YBX1,TTYH2
YBX1,MUC16
YBX1,SFXN5
YBX1,ORMDL3
YBX1,CGB8
YBX1,SYTL3
YBX1,RP1L1
YBX1,FOXQ1
YBX1,GNG8
YBX1,TP53INP1
YBX1,CEP41
YBX1,LIMS3
YBX1,EGLN2
YBX1,EGLN3
YBX1,GTF3C6
YBX1,IL17F
YBX1,WDR89
YBX1,TP53RK
YBX1,GLB1L3
YBX1,FAM54A
YBX1,GLCCI1
YBX1,TMEM106A
YBX1,C20orf54
YBX1,CMTM1
YBX1,CYP2U1
YBX1,MFSD3
YBX1,PIK3IP1
YBX1,FAM83F
YBX1,C21orf90
YBX1,UCN3
YBX1,SIGLEC11
YBX1,SLC2A13
YBX1,CGB1
YBX1,CGB2
YBX1,NLRP3
YBX1,CYGB
YBX1,CARD16
YBX1,PKD1L2
YBX1,CSMD2
YBX1,CSMD3
YBX1,SLITRK1
YBX1,ESCO1
YBX1,TMEM200A
YBX1,RNF157
YBX1,SCAND3
YBX1,OSBPL8
YBX1,OSBPL9
YBX1,OSBPL10
YBX1,C1QTNF3
YBX1,WDR31
YBX1,SLC26A9
YBX1,KCTD12
YBX1,OMA1
YBX1,DDIT4L
YBX1,FBXO17
YBX1,UHRF2
YBX1,ZNF689
YBX1,ZNF501
YBX1,NOSTRIN
YBX1,ALPK2
YBX1,RASGRP4
YBX1,RAB3C
YBX1,BATF2
YBX1,NUS1
YBX1,C20orf108
YBX1,PHACTR3
YBX1,CYYR1
YBX1,TM4SF19
YBX1,FAM122A
YBX1,GRIN3B
YBX1,OLIG1
YBX1,CLNK
YBX1,FAM129A
YBX1,APOA5
YBX1,HSPA12B
YBX1,LEAP2
YBX1,LRG1
YBX1,WDR17
YBX1,ARAP1
YBX1,TADA1
YBX1,CATSPER1
YBX1,THEM4
YBX1,DACH2
YBX1,CATSPER2
YBX1,DCD
YBX1,MRGPRX2
YBX1,MRGPRX4
YBX1,SLC16A10
YBX1,PARD3B
YBX1,RFFL
YBX1,ZNF354B
YBX1,LOH12CR1
YBX1,MUCL1
YBX1,EXOSC6
YBX1,C10orf71
YBX1,C10orf90
YBX1,PSTK
YBX1,PIK3AP1
YBX1,MORN4
YBX1,FRA10AC1
YBX1,PDZD8
YBX1,C10orf32
YBX1,LYZL2
YBX1,GSTO2
YBX1,SFR1
YBX1,SFXN4
YBX1,OR52E2
YBX1,OR51A7
YBX1,OR51S1
YBX1,C11orf74
YBX1,OR4X2
YBX1,OR4B1
YBX1,OR52M1
YBX1,OR52K2
YBX1,OR5P3
YBX1,TMEM45B
YBX1,DBX1
YBX1,AMICA1
YBX1,OR52W1
YBX1,OR56A1
YBX1,LRRK2
YBX1,SDR9C7
YBX1,SLC15A4
YBX1,C12orf54
YBX1,OR10AD1
YBX1,TPH2
YBX1,SP7
YBX1,GTSF1
YBX1,OR10A7
YBX1,KRT74
YBX1,FGD4
YBX1,ASCL4
YBX1,BTBD11
YBX1,C13orf16
YBX1,C14orf28
YBX1,RNASE8
YBX1,OR4K14
YBX1,KLHDC1
YBX1,GPHB5
YBX1,NOXRED1
YBX1,TTC8
YBX1,LEO1
YBX1,C15orf40
YBX1,TARSL2
YBX1,C16orf46
YBX1,FOPNL
YBX1,NRN1L
YBX1,CMTM3
YBX1,C16orf78
YBX1,GPR139
YBX1,ZNF720
YBX1,SNX20
YBX1,CANT1
YBX1,CD300LB
YBX1,OVCA2
YBX1,CCDC43
YBX1,CNTD1
YBX1,WFIKKN2
YBX1,FLJ40194
YBX1,B4GALNT2
YBX1,SPACA3
YBX1,SGK494
YBX1,SEZ6
YBX1,KRT222
YBX1,C17orf76-AS1
YBX1,LOXHD1
YBX1,INO80C
YBX1,CEACAM20
YBX1,RAVER1
YBX1,OR7G1
YBX1,ACER1
YBX1,ZNF440
YBX1,NLRP13
YBX1,EID2B
YBX1,ZNF428
YBX1,JSRP1
YBX1,LRRC25
YBX1,ZNF792
YBX1,NR2C2AP
YBX1,CCDC105
YBX1,CYP4F22
YBX1,C1orf172
YBX1,WDR63
YBX1,KLHDC9
YBX1,ATXN7L2
YBX1,OR2T11
YBX1,C1orf93
YBX1,MYOM3
YBX1,TMCO2
YBX1,ZNF684
YBX1,PODN
YBX1,GJB4
YBX1,HMGB4
YBX1,OR2B11
YBX1,ZNF648
YBX1,TEDDM1
YBX1,OSCP1
YBX1,KLHDC7A
YBX1,VWA5B1
YBX1,UBXN10
YBX1,SYT2
YBX1,FCRLB
YBX1,LIX1L
YBX1,KLF17
YBX1,TMEM125
YBX1,ARHGEF19
YBX1,VSTM2L
YBX1,WFDC12
YBX1,C20orf85
YBX1,C20orf141
YBX1,PROKR2
YBX1,CSTL1
YBX1,CST9L
YBX1,BPIFA3
YBX1,C20orf144
YBX1,GAB4
YBX1,EMID1
YBX1,ANKRD54
YBX1,PPP1R21
YBX1,DIS3L2
YBX1,CNTNAP5
YBX1,TAF8
YBX1,BBS5
YBX1,CIB4
YBX1,TTC32
YBX1,ZNF513
YBX1,SPATA3
YBX1,TMEM178
YBX1,KCNH8
YBX1,FAM3D
YBX1,FAM131A
YBX1,CD200R1
YBX1,CRYBG3
YBX1,DCBLD2
YBX1,LRRC15
YBX1,FAM43A
YBX1,NUDT16
YBX1,TAMM41
YBX1,IL17RE
YBX1,C3orf45
YBX1,TMEM155
YBX1,ZFP42
YBX1,C4orf32
YBX1,SPATA4
YBX1,AASDH
YBX1,TRAM1L1
YBX1,IL31RA
YBX1,PRRC1
YBX1,OR2Y1
YBX1,CMBL
YBX1,LSM11
YBX1,GPR151
YBX1,UBLCP1
YBX1,ANKRD43
YBX1,SHROOM1
YBX1,RIPPLY2
YBX1,CLVS2
YBX1,NCOA7
YBX1,B3GAT2
YBX1,C6orf57
YBX1,RAET1E
YBX1,TRIM40
YBX1,DPCR1
YBX1,WBSCR28
YBX1,TRIM50
YBX1,CCDC26
YBX1,ABRA
YBX1,TMEM71
YBX1,DCAF4L2
YBX1,RNF183
YBX1,LCN8
YBX1,PTPDC1
YBX1,ARID3C
YBX1,C9orf131
YBX1,OR13C3
YBX1,OR13F1
YBX1,SLITRK4
YBX1,DGKK
YBX1,MUM1L1
YBX1,HDX
YBX1,FUNDC1
YBX1,GPR112
YBX1,DCAF8L1
YBX1,OTUD6A
YBX1,MAGEE2
YBX1,GAB3
YBX1,PNCK
YBX1,GPR119
YBX1,DOCK11
YBX1,ASB5
YBX1,MYO3B
YBX1,APOBEC3D
YBX1,S100A16
YBX1,TCEAL2
YBX1,ZFP28
YBX1,SLC32A1
YBX1,C20orf96
YBX1,C20orf112
YBX1,CTCFL
YBX1,TRIM69
YBX1,KIAA0889
YBX1,C20orf118
YBX1,RIMS4
YBX1,ANKRD60
YBX1,MACROD2
YBX1,DYNLL2
YBX1,ADAMTS14
YBX1,KRT72
YBX1,C20orf62
YBX1,BANF2
YBX1,NANP
YBX1,DEFB127
YBX1,MT1P3
YBX1,WFDC6
YBX1,FAM65C
YBX1,CST11
YBX1,R3HDML
YBX1,C5orf20
YBX1,DUSP19
YBX1,ITLN2
YBX1,ASB15
YBX1,ASB14
YBX1,ASB12
YBX1,MPP7
YBX1,LOC143188
YBX1,C10orf82
YBX1,OR51E1
YBX1,UBQLNL
YBX1,MUC15
YBX1,SESN3
YBX1,PLEKHA7
YBX1,SPTY2D1
YBX1,TMEM86A
YBX1,OR2AG1
YBX1,DNHD1
YBX1,PRICKLE1
YBX1,ALG10B
YBX1,FAM101A
YBX1,LINC00477
YBX1,WDR66
YBX1,GLT1D1
YBX1,BEST3
YBX1,E2F7
YBX1,RDH12
YBX1,GSC
YBX1,SERPINA12
YBX1,PRIMA1
YBX1,ABHD12B
YBX1,PTGR2
YBX1,C14orf166B
YBX1,ISM2
YBX1,CEP128
YBX1,LRFN5
YBX1,LOC145757
YBX1,C15orf32
YBX1,MESP2
YBX1,LINC00052
YBX1,CMTM4
YBX1,CMTM2
YBX1,GSG1L
YBX1,ZNF597
YBX1,TMED6
YBX1,ZNF785
YBX1,MGAT5B
YBX1,DNAH2
YBX1,SLC47A2
YBX1,CCDC42
YBX1,PIK3R6
YBX1,UNC45B
YBX1,DHRS13
YBX1,SCGB1C1
YBX1,ANKRD29
YBX1,ERVV-1
YBX1,ZNF417
YBX1,LYPD4
YBX1,HIPK4
YBX1,ZNF524
YBX1,ZNF784
YBX1,SPC24
YBX1,CCDC155
YBX1,DACT3
YBX1,SIX5
YBX1,ZNF420
YBX1,ZNF565
YBX1,ZNF582
YBX1,TTC9B
YBX1,ZNRF4
YBX1,ZNF599
YBX1,FAM187B
YBX1,ZNF558
YBX1,C1orf52
YBX1,C1orf51
YBX1,TMEM56
YBX1,LOC148696
YBX1,FAM163A
YBX1,MFSD4
YBX1,GLIS1
YBX1,LELP1
YBX1,CNIH3
YBX1,MANEAL
YBX1,BNIPL
YBX1,C1orf210
YBX1,CCDC17
YBX1,FAM71A
YBX1,GTSF1L
YBX1,WFDC5
YBX1,PRNT
YBX1,BPIFB4
YBX1,LINC00479
YBX1,ZNF295-AS1
YBX1,C21orf128
YBX1,HORMAD2
